customer_id,contract_type,paperless_billing,payment_method
2683-JXWQQ,Month-to-month,False,Bank transfer (automatic)
9548-ZMVTX,Two year,False,Bank transfer (automatic)
8739-XNIKG,Month-to-month,True,Electronic check
9755-JHNMN,Two year,False,Bank transfer (automatic)
3981-QSVQI,Month-to-month,True,Bank transfer (automatic)
2789-HQBOU,Month-to-month,True,Electronic check
9424-CMPOG,Two year,False,Mailed check
5067-WJEUN,Two year,True,Bank transfer (automatic)
3450-WXOAT,Month-to-month,True,Credit card (automatic)
9251-WNSOD,One year,False,Mailed check
6974-DAFLI,One year,False,Electronic check
2616-UUTFK,Month-to-month,True,Bank transfer (automatic)
7064-JHXCE,Two year,False,Credit card (automatic)
5103-MHMHY,Month-to-month,False,Mailed check
7989-AWGEH,Month-to-month,True,Electronic check
4373-VVHQL,Month-to-month,True,Electronic check
4559-UWIHT,Month-to-month,True,Electronic check
7268-IGMFD,Month-to-month,False,Bank transfer (automatic)
1846-XWOQN,Month-to-month,True,Electronic check
0235-KGSLC,Month-to-month,True,Credit card (automatic)
6650-BWFRT,Two year,True,Credit card (automatic)
9570-KYEUA,Two year,False,Credit card (automatic)
6993-YGFJV,Two year,True,Bank transfer (automatic)
2712-SYWAY,Month-to-month,True,Electronic check
0730-BGQGF,Two year,False,Credit card (automatic)
5498-IBWPI,One year,True,Credit card (automatic)
9101-NTIXF,Month-to-month,False,Mailed check
0013-SMEOE,Two year,True,Bank transfer (automatic)
9314-QDMDW,One year,True,Electronic check
9308-ANMVE,Month-to-month,True,Electronic check
2884-GBPFB,Month-to-month,True,Electronic check
3757-NJYBX,Month-to-month,False,Bank transfer (automatic)
3413-DHLPB,Month-to-month,True,Bank transfer (automatic)
7649-PHJVR,One year,False,Mailed check
6114-TCFID,One year,False,Credit card (automatic)
3787-TRIAL,Month-to-month,True,Electronic check
2573-GYRUU,Month-to-month,True,Credit card (automatic)
5156-UMKOW,Month-to-month,False,Mailed check
1247-QBVSH,Month-to-month,False,Mailed check
6734-GMPVK,Month-to-month,False,Electronic check
9822-OAOVB,Month-to-month,True,Electronic check
6161-ERDGD,One year,False,Electronic check
1226-JZNKR,One year,False,Electronic check
7318-EIVKO,Month-to-month,True,Electronic check
3771-PZOBW,Month-to-month,True,Credit card (automatic)
5136-KCKGI,One year,True,Mailed check
8231-BSWXX,One year,True,Credit card (automatic)
6486-LHTMA,One year,True,Electronic check
4083-BFNYK,One year,False,Credit card (automatic)
3722-WPXTK,Month-to-month,True,Electronic check
7389-KBFIT,Month-to-month,True,Mailed check
7176-WIONM,Month-to-month,True,Bank transfer (automatic)
5141-ZUVBH,Month-to-month,False,Bank transfer (automatic)
1089-HDMKP,Month-to-month,True,Electronic check
7623-HKYRK,Month-to-month,False,Mailed check
0310-SUCIN,One year,True,Bank transfer (automatic)
5197-PYEPU,One year,True,Credit card (automatic)
2929-ERCFZ,Month-to-month,True,Electronic check
7548-SEPYI,Month-to-month,True,Electronic check
8835-VSDSE,Month-to-month,True,Electronic check
6619-RPLQZ,Two year,False,Mailed check
3275-RHRNE,One year,True,Credit card (automatic)
3503-TYDAY,Month-to-month,False,Electronic check
6901-GOGZG,Two year,True,Electronic check
1623-NLDOT,One year,False,Mailed check
7021-XSNYE,Two year,False,Credit card (automatic)
9621-OUPYD,One year,True,Bank transfer (automatic)
9898-KZQDZ,Month-to-month,True,Credit card (automatic)
8982-NHAVY,One year,True,Bank transfer (automatic)
4307-KWMXE,Month-to-month,False,Electronic check
0141-YEAYS,Month-to-month,True,Bank transfer (automatic)
2450-ZKEED,One year,False,Bank transfer (automatic)
3694-DELSO,Month-to-month,False,Credit card (automatic)
3893-JRNFS,Month-to-month,True,Bank transfer (automatic)
9603-OAIHC,Month-to-month,True,Electronic check
1133-KXCGE,One year,False,Mailed check
5236-PERKL,Two year,True,Bank transfer (automatic)
0142-GVYSN,Month-to-month,True,Electronic check
1049-FYSYG,Month-to-month,True,Credit card (automatic)
7854-FOKSF,Month-to-month,False,Electronic check
2519-FAKOD,Month-to-month,True,Bank transfer (automatic)
8406-LNMHF,One year,True,Credit card (automatic)
1821-BUCWY,Two year,True,Mailed check
8263-JQAIK,Month-to-month,True,Mailed check
0023-UYUPN,One year,False,Electronic check
8314-DPQHL,One year,False,Mailed check
1465-WCZVT,Month-to-month,False,Mailed check
9481-SFCQY,Month-to-month,True,Credit card (automatic)
6360-SVNWV,Month-to-month,True,Credit card (automatic)
0567-GGCAC,Month-to-month,False,Electronic check
7089-IVVAZ,Month-to-month,True,Bank transfer (automatic)
8884-MRNSU,One year,False,Bank transfer (automatic)
2171-UDMFD,Month-to-month,True,Credit card (automatic)
9050-IKDZA,Month-to-month,False,Mailed check
2205-YMZZJ,Month-to-month,True,Electronic check
9802-CAQUT,Two year,False,Credit card (automatic)
1254-IZEYF,Month-to-month,True,Electronic check
0187-WZNAB,Month-to-month,False,Mailed check
9492-TOKRI,Month-to-month,True,Credit card (automatic)
1475-VWVDO,Month-to-month,True,Electronic check
9221-OTIVJ,Month-to-month,True,Electronic check
1357-MVDOZ,Month-to-month,True,Bank transfer (automatic)
7602-MVRMB,Two year,True,Bank transfer (automatic)
3325-FUYCG,One year,False,Electronic check
5908-QMGOE,Month-to-month,True,Credit card (automatic)
1197-BVMVG,Month-to-month,True,Electronic check
5406-KGRMX,Two year,False,Electronic check
8481-YYXWG,Month-to-month,True,Electronic check
5968-HYJRZ,Two year,False,Mailed check
5198-EFNBM,One year,True,Electronic check
7516-GMHUV,Two year,True,Credit card (automatic)
7140-ADSMJ,Month-to-month,True,Credit card (automatic)
2230-XTUWL,Two year,False,Mailed check
7706-YLMQA,One year,False,Bank transfer (automatic)
2585-KTFRE,Month-to-month,True,Bank transfer (automatic)
7994-UYIVZ,Month-to-month,True,Bank transfer (automatic)
2609-IAICY,Month-to-month,True,Electronic check
1740-CSDJP,Month-to-month,True,Bank transfer (automatic)
7717-BICXI,Two year,False,Mailed check
6559-RAKOZ,One year,True,Electronic check
2636-OHFMN,Month-to-month,True,Electronic check
4716-MRVEN,One year,False,Mailed check
2143-LJULT,Two year,True,Credit card (automatic)
1323-OOEPC,Month-to-month,True,Credit card (automatic)
3200-MNQTF,Two year,False,Credit card (automatic)
6164-HXUGH,Month-to-month,False,Mailed check
5630-IXDXV,Month-to-month,True,Electronic check
0320-DWVTU,Two year,False,Mailed check
9135-MGVPY,Two year,True,Mailed check
1212-GLHMD,Month-to-month,True,Mailed check
7878-JGDKK,Month-to-month,False,Mailed check
1088-AUUZZ,Two year,True,Credit card (automatic)
0397-GZBBC,Month-to-month,True,Bank transfer (automatic)
6614-YWYSC,Two year,False,Bank transfer (automatic)
9588-OZDMQ,Month-to-month,True,Electronic check
7641-EUYET,Month-to-month,True,Electronic check
6476-EPYZR,Month-to-month,False,Mailed check
9921-ZVRHG,Month-to-month,True,Electronic check
1174-FGIFN,One year,True,Electronic check
6620-HVDUJ,Month-to-month,False,Bank transfer (automatic)
4701-MLJPN,Month-to-month,True,Electronic check
1032-MAELW,One year,True,Electronic check
7641-TQFHN,Two year,False,Mailed check
1552-TKMXS,Month-to-month,False,Credit card (automatic)
9206-GVPEQ,Month-to-month,True,Electronic check
8622-ZLFKO,Month-to-month,True,Electronic check
1596-BBVTG,Month-to-month,False,Credit card (automatic)
6188-UXBBR,One year,True,Credit card (automatic)
2333-KWEWW,Two year,False,Credit card (automatic)
5702-SKUOB,Month-to-month,False,Mailed check
1134-YWTYF,Month-to-month,True,Electronic check
6061-GWWAV,One year,False,Mailed check
0679-TDGAK,One year,False,Electronic check
6585-WCEWR,Two year,False,Electronic check
9067-YGSCA,One year,False,Credit card (automatic)
9067-SQTNS,One year,False,Bank transfer (automatic)
8433-WXGNA,Month-to-month,True,Electronic check
1776-SPBWV,One year,True,Bank transfer (automatic)
8735-SDUFN,Two year,False,Bank transfer (automatic)
9668-PUGNU,Two year,True,Electronic check
9405-GPBBG,Two year,True,Credit card (automatic)
1926-QUZNN,Two year,True,Bank transfer (automatic)
3707-GNWHM,Month-to-month,True,Mailed check
7016-NVRIC,One year,False,Bank transfer (automatic)
5829-NVSQN,One year,True,Bank transfer (automatic)
9565-AXSMR,Two year,False,Mailed check
8922-LIEGH,Month-to-month,True,Electronic check
8869-LIHMK,Two year,True,Bank transfer (automatic)
8245-UMPYT,Month-to-month,True,Electronic check
5186-SAMNZ,Month-to-month,True,Bank transfer (automatic)
0447-RXSGD,Month-to-month,True,Bank transfer (automatic)
4927-WWOOZ,Month-to-month,True,Electronic check
5788-YPOEG,Two year,False,Mailed check
5373-SFODM,Month-to-month,True,Credit card (automatic)
0661-KBKPA,One year,True,Mailed check
9081-WWXKP,Two year,False,Credit card (automatic)
0784-ZQJZX,Two year,False,Credit card (automatic)
3133-PZNSR,Two year,True,Credit card (automatic)
5766-ZJYBB,Month-to-month,False,Mailed check
8931-GJJIQ,Month-to-month,True,Electronic check
4277-PVRAN,Month-to-month,True,Bank transfer (automatic)
0022-TCJCI,One year,False,Credit card (automatic)
0722-SVSFK,Month-to-month,True,Electronic check
3612-YVGSJ,Two year,True,Credit card (automatic)
9825-YCXWZ,One year,True,Bank transfer (automatic)
5397-NSKQG,Two year,False,Credit card (automatic)
8565-HBFNN,One year,True,Credit card (automatic)
2000-DHJUY,Two year,True,Bank transfer (automatic)
0203-HHYIJ,One year,False,Bank transfer (automatic)
8670-ERCJH,Two year,False,Bank transfer (automatic)
7758-UJWYS,Two year,True,Electronic check
2050-ONYDQ,Two year,False,Credit card (automatic)
7055-JCGNI,Two year,True,Credit card (automatic)
0739-UUAJR,Two year,True,Credit card (automatic)
4826-DXMUP,One year,True,Mailed check
0952-KMEEH,Month-to-month,False,Mailed check
7285-KLOTR,One year,False,Electronic check
0654-PQKDW,One year,True,Bank transfer (automatic)
7175-NTIXE,Month-to-month,True,Credit card (automatic)
7963-SHNDT,Two year,False,Mailed check
9796-BPKIW,Month-to-month,True,Credit card (automatic)
0188-GWFLE,Month-to-month,False,Mailed check
8129-GMVGI,Two year,False,Mailed check
2882-DDZPG,Month-to-month,False,Bank transfer (automatic)
3547-LQRIK,One year,False,Electronic check
9137-NOQKA,Month-to-month,False,Electronic check
5843-TTHGI,Month-to-month,True,Mailed check
1849-RJYIG,Month-to-month,True,Electronic check
8868-GAGIO,Month-to-month,True,Mailed check
4061-UKJWL,Month-to-month,False,Mailed check
5380-XPJNZ,One year,False,Mailed check
8263-QMNTJ,Two year,True,Electronic check
8178-EYZUO,Month-to-month,True,Electronic check
3230-JCNZS,Two year,True,Credit card (automatic)
0277-ORXQS,Two year,False,Bank transfer (automatic)
5130-IEKQT,Month-to-month,False,Mailed check
3230-WYKIR,One year,True,Credit card (automatic)
7996-BPXHY,Two year,True,Bank transfer (automatic)
3227-WLKLI,Two year,False,Bank transfer (automatic)
0407-BDJKB,Month-to-month,True,Electronic check
2266-FUBDZ,Two year,False,Mailed check
8237-ULIXL,Two year,False,Credit card (automatic)
9600-UDOPK,Month-to-month,True,Credit card (automatic)
8216-AZUUZ,Two year,True,Electronic check
9153-BTBVV,Two year,False,Bank transfer (automatic)
4074-SJFFA,Month-to-month,True,Mailed check
3269-ATYWD,Month-to-month,True,Bank transfer (automatic)
5186-PEIZU,Month-to-month,False,Bank transfer (automatic)
1074-AMIOH,Month-to-month,True,Bank transfer (automatic)
4910-GMJOT,Month-to-month,True,Electronic check
0354-WYROK,Month-to-month,True,Electronic check
4361-FEBGN,Two year,False,Credit card (automatic)
7748-UMTRK,Month-to-month,True,Electronic check
0380-ZCSBI,Month-to-month,False,Credit card (automatic)
7145-FEJWU,Month-to-month,True,Electronic check
6463-MVYRY,Two year,False,Bank transfer (automatic)
3969-JQABI,Month-to-month,True,Credit card (automatic)
9624-EGDEQ,Two year,False,Mailed check
1051-EQPZR,Month-to-month,False,Mailed check
5849-ASHZJ,One year,False,Credit card (automatic)
5780-INQIK,Month-to-month,False,Electronic check
7576-OYWBN,Month-to-month,True,Electronic check
4526-ZJJTM,Month-to-month,False,Bank transfer (automatic)
8384-FZBJK,Month-to-month,True,Electronic check
3750-RNQKR,Month-to-month,False,Mailed check
0962-CQPWQ,Two year,False,Bank transfer (automatic)
3096-YXENJ,Two year,True,Bank transfer (automatic)
1265-BCFEO,Two year,True,Bank transfer (automatic)
5837-LXSDN,One year,True,Credit card (automatic)
5945-AZYHT,One year,True,Electronic check
8325-QRPZR,Month-to-month,True,Electronic check
6384-VMJHP,Two year,True,Credit card (automatic)
2262-SLNVK,Month-to-month,False,Electronic check
7730-CLDSV,Two year,True,Bank transfer (automatic)
1135-HIORI,One year,True,Electronic check
0164-APGRB,Two year,True,Electronic check
6481-ESCNL,Month-to-month,False,Bank transfer (automatic)
1790-NESIO,Two year,True,Mailed check
1550-EENBN,Month-to-month,False,Electronic check
5539-TMZLF,Month-to-month,True,Electronic check
4323-SADQS,Month-to-month,True,Electronic check
4446-BZKHU,Month-to-month,True,Electronic check
5202-IVJNU,Month-to-month,False,Credit card (automatic)
5976-JCJRH,Month-to-month,True,Electronic check
8198-RKSZG,Month-to-month,False,Credit card (automatic)
0137-OCGAB,Month-to-month,True,Mailed check
3351-NQLDI,One year,True,Credit card (automatic)
9297-EONCV,Two year,True,Bank transfer (automatic)
7593-JNWRU,Month-to-month,True,Bank transfer (automatic)
4588-YBNIB,Month-to-month,True,Mailed check
1069-QJOEE,One year,False,Electronic check
3336-JORSO,Month-to-month,True,Electronic check
7799-DSEWS,Month-to-month,True,Electronic check
8766-PAFNE,Two year,True,Credit card (automatic)
5315-CKEQK,One year,True,Electronic check
3130-ICDUP,Month-to-month,False,Credit card (automatic)
0820-FNRNX,Month-to-month,True,Mailed check
0880-FVFWF,Month-to-month,True,Electronic check
4611-ANLQC,One year,False,Electronic check
4213-HKBJO,Two year,False,Credit card (automatic)
2792-LSHWX,Month-to-month,True,Mailed check
5028-GZLDO,Month-to-month,False,Credit card (automatic)
0014-BMAQU,Two year,True,Credit card (automatic)
6861-XWTWQ,Month-to-month,True,Electronic check
9018-PCIOK,Two year,True,Mailed check
4837-QUSFT,One year,True,Bank transfer (automatic)
6877-TJMBR,Month-to-month,True,Electronic check
9953-ZMKSM,Two year,False,Mailed check
0907-HQNTS,Two year,True,Credit card (automatic)
7665-NKLAV,Two year,False,Credit card (automatic)
6769-DCQLI,One year,True,Bank transfer (automatic)
2433-KMEAS,Month-to-month,True,Electronic check
4391-LNRXK,Month-to-month,True,Bank transfer (automatic)
8250-ZNGGW,Month-to-month,False,Credit card (automatic)
2195-ZRVAX,Month-to-month,True,Electronic check
3550-SAHFP,Month-to-month,True,Electronic check
2011-TRQYE,Month-to-month,True,Credit card (automatic)
8562-GHPPI,Month-to-month,False,Credit card (automatic)
5893-PYOLZ,Two year,True,Credit card (automatic)
4986-MXSFP,Month-to-month,True,Mailed check
6131-FOYAS,Month-to-month,True,Electronic check
3027-YNWZU,Two year,False,Credit card (automatic)
5609-IMCGG,Month-to-month,True,Credit card (automatic)
4873-ILOLJ,Month-to-month,True,Electronic check
4727-MCYZG,Month-to-month,False,Mailed check
9481-WHGWY,Two year,False,Credit card (automatic)
2725-KXXWT,Month-to-month,True,Electronic check
9565-DJPIB,Month-to-month,False,Mailed check
4328-VUFWD,One year,False,Electronic check
3301-LSLWQ,Month-to-month,True,Electronic check
7473-ZBDSN,Two year,False,Mailed check
3166-PNEOF,Two year,False,Credit card (automatic)
5639-NTUPK,Month-to-month,True,Credit card (automatic)
8780-YRMTT,Two year,True,Mailed check
8348-HFYIV,Month-to-month,True,Electronic check
5140-FOMCQ,One year,True,Credit card (automatic)
6242-SGYTS,One year,True,Credit card (automatic)
8166-ORCHU,One year,True,Electronic check
8414-OOEEL,Two year,True,Credit card (automatic)
8454-AATJP,Two year,False,Credit card (automatic)
6849-WLEYG,Month-to-month,False,Mailed check
4659-NZRUF,Month-to-month,True,Electronic check
4531-AUZNK,One year,True,Mailed check
4191-XOVOM,Month-to-month,False,Electronic check
2150-OEGBV,One year,False,Bank transfer (automatic)
8429-XIBUM,Month-to-month,True,Bank transfer (automatic)
1855-CFULU,Month-to-month,False,Mailed check
4878-BUNFV,Two year,False,Mailed check
1872-EBWSC,One year,False,Mailed check
2608-BHKFN,Month-to-month,True,Credit card (automatic)
7026-YMSBE,One year,False,Mailed check
7341-LXCAF,Month-to-month,True,Electronic check
6997-UVGOX,Two year,False,Bank transfer (automatic)
9674-EHPPG,Two year,False,Credit card (automatic)
9462-MJUAW,Month-to-month,False,Mailed check
8128-YVJRG,Month-to-month,True,Mailed check
5440-VHLUL,One year,True,Bank transfer (automatic)
5781-BKHOP,Two year,False,Bank transfer (automatic)
4283-FUTGF,Month-to-month,True,Electronic check
5213-TWWJU,Month-to-month,False,Electronic check
1569-TTNYJ,Month-to-month,True,Electronic check
8628-MFKAX,Two year,True,Credit card (automatic)
2397-BRLOM,Month-to-month,True,Credit card (automatic)
7629-WIXZF,One year,True,Electronic check
5445-GLVOT,Month-to-month,True,Electronic check
3976-HXHCE,Two year,False,Bank transfer (automatic)
2466-NEJOJ,Month-to-month,False,Credit card (automatic)
0254-KCJGT,One year,True,Credit card (automatic)
5472-CVMDX,Two year,False,Mailed check
6461-SZMCV,Two year,False,Bank transfer (automatic)
8150-QUDFX,Month-to-month,False,Mailed check
9508-ILZDG,Month-to-month,True,Electronic check
2346-DJQTB,Month-to-month,False,Electronic check
1697-LYYYX,One year,False,Credit card (automatic)
1942-OQFRW,Month-to-month,False,Electronic check
4749-VFKVB,Month-to-month,True,Mailed check
9640-ZSLDC,One year,False,Credit card (automatic)
4231-LZUYM,Two year,False,Bank transfer (automatic)
7598-UAASY,Month-to-month,False,Electronic check
7938-OUHIO,Month-to-month,True,Electronic check
8510-AWCXC,Month-to-month,True,Electronic check
6128-AQBMT,Month-to-month,True,Electronic check
3594-BDSOA,One year,False,Credit card (automatic)
0431-APWVY,One year,True,Bank transfer (automatic)
