customer_id,has_phone_service,multiple_lines
5566-SOEZD,True,No
9842-EFSYY,False,No phone service
2272-WUSPA,True,Yes
4584-LBNMK,True,Yes
3898-GUYTS,True,Yes
0930-EHUZA,True,No
6413-XKKPU,True,No
9975-SKRNR,True,No
3703-KBKZP,True,Yes
1449-XQEMT,True,No
2626-URJFX,True,Yes
4973-MGTON,True,No
3682-YEUWS,True,Yes
1223-UNPKS,True,No
2612-RRIDN,True,No
4735-ASGMA,True,Yes
3446-QDSZF,True,No
3669-LVWZB,False,No phone service
6892-EZDTG,True,Yes
5117-IFGPS,True,Yes
7379-FNIUJ,True,No
1627-AFWVJ,True,No
9725-SCPZG,True,No
5884-GCYMI,True,No
3217-FZDMN,True,No
4486-EFAEB,True,No
0060-FUALY,True,Yes
7853-GVUDZ,True,No
7480-QNVZJ,True,Yes
6954-OOYZZ,True,No
7088-FBAWU,True,No
8313-AFGBW,True,No
3943-KDREE,True,Yes
9239-ZBZZV,False,No phone service
3097-IDVPU,True,Yes
4398-HSCJH,True,Yes
2197-OMWGI,False,No phone service
2303-PJYHN,True,No
9795-VOWON,False,No phone service
1237-WIYYZ,True,No
1987-AUELQ,True,Yes
7852-LECYP,True,Yes
4430-UZIPO,False,No phone service
4822-LPTYJ,True,Yes
8165-CBKXO,False,No phone service
6527-PZFPV,True,No
4855-SNKMY,True,No
9593-CVZKR,True,Yes
8595-SIZNC,True,Yes
8008-HAWED,False,No phone service
7124-UGSUR,True,Yes
1862-SKORY,False,No phone service
5236-XMZJY,True,No
4827-DPADN,True,Yes
2694-CIUMO,True,Yes
5846-ABOBJ,True,Yes
1439-LCGVL,True,No
0909-SDHNU,False,No phone service
4647-XXZAM,True,No
1502-XFCVR,True,No
7740-KKCXF,False,No phone service
5360-XGYAZ,False,No phone service
9692-TUSXH,True,No
7912-SYRQT,True,Yes
3557-HTYWR,True,Yes
4816-JBHOV,True,No
8920-NAVAY,True,Yes
1699-TLDLZ,True,No
5600-PDUJF,True,No
8292-TYSPY,True,No
0567-XRHCU,False,No phone service
1867-BDVFH,True,Yes
2067-QYTCF,True,Yes
2359-QWQUL,True,No
9103-TCIHJ,True,Yes
7407-SUJIZ,True,No
9150-KPBJQ,True,No
0052-DCKON,True,Yes
3654-ARMGP,True,Yes
9699-UBQFS,True,Yes
9367-TCUYN,True,No
1261-FWTTE,False,No phone service
3528-HFRIQ,False,No phone service
0708-SJDIS,True,Yes
4140-WJAWW,True,No
2073-QBVBI,False,No phone service
6928-ONTRW,True,No
3320-VEOYC,True,Yes
5231-FIQPA,True,No
6617-WLBQC,True,Yes
2599-CIPQE,True,No
6653-CBBOM,True,No
8774-GSBUN,True,Yes
7326-RIGQZ,True,No
1401-FTHFQ,True,No
3247-ZVOUO,True,Yes
0254-FNMCI,True,No
1848-LBZHY,True,No
6101-IMRMM,True,No
8118-TJAFG,True,No
5429-LWCMV,True,Yes
7298-IZWLY,True,No
9758-MFWGD,False,No phone service
3955-JBZZM,True,No
1268-ASBGA,True,Yes
8943-URTMR,True,No
4815-TUMEQ,True,No
4713-LZDRV,True,No
9909-IDLEK,True,Yes
4092-OFQZS,True,No
1561-BWHIN,True,No
4325-NFSKC,True,Yes
9927-DSWDF,True,No
9500-LTVBP,True,Yes
7252-NTGSS,True,No
8149-AIQCG,True,Yes
1360-JYXKQ,True,No
2955-PSXOE,True,No
7762-URZQH,True,Yes
0899-WZRSD,True,Yes
3255-GRXMG,True,No
4828-FAZPK,True,Yes
6094-ZIVKX,True,No
6925-BAYGL,True,Yes
3262-EIDHV,True,Yes
7354-OIJLX,True,Yes
1376-HHBDV,True,No
6907-NZZIJ,True,Yes
6133-OZILE,False,No phone service
4135-FRWKJ,True,Yes
2911-UREFD,False,No phone service
3744-ZRRDZ,True,Yes
5673-TIYIB,False,No phone service
6551-ZCOTS,True,Yes
7191-ADRGF,False,No phone service
5018-LXQQG,True,No
6892-BOGQE,True,No
1602-IJQQE,True,Yes
4628-WQCQQ,True,No
1746-TGTWV,True,No
5995-SNNEW,True,Yes
8050-WYBND,False,No phone service
2821-WARNZ,True,No
4879-GZLFH,True,No
1644-IRKSF,True,No
8314-HTWVE,True,No
9402-ROUMJ,True,Yes
2507-QZPQS,True,Yes
7159-NOKYQ,True,Yes
5707-ZMDJP,True,No
8779-YIQQA,True,No
7136-IHZJA,True,No
8966-OIQHG,True,No
7074-STDCN,False,No phone service
3705-PSNGL,True,No
8739-QOTTN,True,No
1399-OUPJN,True,No
0277-BKSQP,True,No
6502-HCJTI,True,Yes
2606-RMDHZ,False,No phone service
5774-XZTQC,True,No
2676-SSLTO,True,Yes
6266-QHOJZ,True,Yes
7269-JISCY,True,No
0363-SVHYR,True,Yes
8547-NSBBO,True,Yes
8258-GSTJK,True,Yes
6861-OKBCE,True,No
9940-RHLFB,True,No
6591-QGOYB,True,Yes
9070-BCKQP,True,Yes
6421-SZVEM,True,No
1328-EUZHC,True,No
2995-UPRYS,True,No
8878-RYUKI,True,No
9633-DENPU,True,No
7811-JIVPF,True,No
7113-HIPFI,True,No
8541-QVFKM,True,Yes
6686-YPGHK,True,No
1383-EZRWL,True,No
9258-CNWAC,True,Yes
5371-VYLSX,True,Yes
6374-AFWOX,True,No
4759-TRPLW,True,No
5317-FLPJF,False,No phone service
7621-VPNET,True,Yes
6034-YMTOB,True,No
8563-IIOXK,True,No
4903-CNOZC,True,Yes
4353-HYOJD,True,No
8020-BWHYL,True,No
7267-FRMJW,True,No
2982-VPSGI,True,Yes
4188-FRABG,True,Yes
8199-ZLLSA,True,Yes
4128-ETESU,True,Yes
0620-DLSLK,True,No
4625-EWPTF,False,No phone service
5980-NOPLP,True,Yes
3850-OKINF,True,Yes
6892-XPFPU,True,Yes
8010-EZLOU,True,Yes
1156-ZFYDO,True,No
3295-YVUSR,True,Yes
8016-NCFVO,True,Yes
4119-ZYPZY,True,Yes
5549-ZGHFB,True,Yes
7577-SWIFR,True,No
0303-WMMRN,True,No
6408-OTUBZ,True,Yes
5204-HMGYF,True,No
1078-TDCRN,False,No phone service
3727-OVPRY,True,Yes
3797-FKOGQ,True,Yes
7622-NXQZR,False,No phone service
6196-HBOBZ,True,Yes
3970-XGJDU,True,No
7017-VFULY,True,No
5562-YJQGT,True,No
8807-OPMBM,True,Yes
5439-WIKXB,True,No
9874-QLCLH,True,Yes
8294-UIMBA,True,No
8109-YUOHE,True,No
5840-NVDCG,True,No
8092-NLTGF,True,Yes
5928-QLDHB,True,Yes
9840-EFJQB,True,No
0696-UKTOX,True,No
4801-KFYKL,True,No
3472-OAOOR,False,No phone service
6135-OZQVA,True,Yes
8062-YBDOE,True,No
2252-JHJGE,True,Yes
4188-PCPIG,True,No
6000-APYLU,True,No
7105-BENQF,True,No
7721-DVEKZ,True,No
3566-VVORZ,True,No
9507-HSMMZ,True,No
2480-SQIOB,True,No
0947-IDHRQ,True,No
7813-TKCVO,True,No
0128-MKWSG,False,No phone service
3672-YITQD,True,Yes
4350-ZTLPI,True,Yes
9048-JVYVF,True,No
0361-HJRDX,False,No phone service
5727-MYATE,True,Yes
3823-KYNQY,True,Yes
8988-ECPJR,True,Yes
7570-WELNY,True,Yes
3021-VLNRJ,True,No
3776-EKTKM,False,No phone service
2080-CAZNM,True,Yes
1028-FFNJK,True,Yes
6907-FLBER,True,Yes
3001-UNBTL,True,Yes
5982-PSMKW,True,Yes
3507-GASNP,True,No
7096-ZNBZI,True,Yes
1902-XBTFB,True,No
1676-MQAOA,True,No
0786-IVLAW,True,Yes
7566-DSRLQ,True,Yes
0643-OKLRP,True,Yes
7245-JMTTQ,True,Yes
6050-IJRHS,True,Yes
6202-JVYEU,True,No
8591-TKMZH,True,Yes
0734-OXWBT,True,No
4282-ACRXS,False,No phone service
0365-TRTPY,True,Yes
7349-ALMUX,True,No
9381-NDKME,False,No phone service
6502-KUGLL,True,No
1841-YSJGV,True,Yes
2794-XIMMO,False,No phone service
8382-SHQEH,True,Yes
3511-BFTJW,False,No phone service
7668-XCFYV,True,Yes
2983-ZANRP,True,No
7845-URHJN,True,No
3034-ZBEQN,False,No phone service
5018-HEKFO,True,Yes
3976-NLDEZ,True,No
2282-YGNOR,True,No
5336-UFNZP,True,Yes
6854-EXGSF,True,Yes
1241-EZFMJ,True,Yes
9233-PSYHO,True,Yes
5376-PCKNB,True,Yes
8044-BGWPI,True,No
4060-LDNLU,True,Yes
3589-PPVKW,True,No
8327-LZKAS,True,Yes
5887-IKKYO,True,Yes
1075-BGWOH,True,Yes
1755-RMCXH,True,No
0302-JOIVN,True,No
3858-XHYJO,True,Yes
4299-SIMNS,True,Yes
7025-IWFHT,True,No
6261-LHRTG,True,No
7841-FCRQD,True,No
2056-EVGZL,True,No
8777-MBMTS,True,No
7753-USQYQ,True,No
5366-IJEQJ,True,Yes
7661-CPURM,True,No
6233-HXJMX,True,Yes
5902-WBLSE,True,No
1981-INRFU,True,No
4971-PUYQO,True,Yes
3239-TPHPZ,True,No
5115-GZDEL,False,No phone service
3338-CVVEH,True,Yes
8485-GJCDN,True,No
2615-YVMYX,True,Yes
2851-STERV,True,No
4393-GEADV,True,Yes
8486-AYEQH,True,Yes
1527-SXDPN,True,Yes
6029-WTIPC,True,Yes
8634-CILSZ,True,Yes
5419-JKZNQ,True,Yes
2495-KZNFB,True,Yes
1409-PHXTF,True,Yes
4560-WQAQW,True,Yes
9591-YVTEB,False,No phone service
9309-BZGNT,False,No phone service
4274-DRSQT,True,Yes
2027-DNKIV,True,No
8075-GXIUB,True,No
2885-HIJDH,True,Yes
5424-RLQLC,True,No
6682-QJDGB,True,No
6507-DTJZV,True,No
8780-IXSTS,True,Yes
7673-BQGKU,True,No
6723-WSNTY,True,Yes
9530-EHPOH,True,Yes
2725-IWWBA,True,No
0345-HKJVM,True,No
1061-PNTHC,True,Yes
0394-YONDK,True,Yes
6574-MCOEH,True,Yes
7399-QHBJS,True,Yes
3049-SOLAY,True,Yes
0997-YTLNY,True,No
3317-HRTNN,False,No phone service
9479-HYNYL,True,No
3235-ETOOB,True,No
9708-KFDBY,True,No
8058-INTPH,True,No
3642-GKTCT,True,Yes
0774-RMNUW,False,No phone service
1334-PDUKM,True,Yes
0756-MPZRL,False,No phone service
2242-MFOTG,True,Yes
2927-CVULT,True,Yes
2144-BFDSO,True,Yes
8745-PVESG,False,No phone service
7647-GYYKX,True,No
5647-FXOTP,True,Yes
5569-OUICF,True,Yes
8821-XNHVZ,True,No
2082-OJVTK,True,Yes
9700-ISPUP,True,No
9839-ETQOE,False,No phone service
6078-VESFR,True,No
9027-TMATR,True,No
5940-NFXKV,True,Yes
1941-HOSAM,True,No
9110-HSGTV,True,No
0704-VCUMB,True,No
6171-ZTVYB,True,Yes
8053-WWDRO,True,No
9564-KCLHR,True,No
1935-IMVBB,True,No
2535-PBCGC,False,No phone service
2082-CEFLT,True,No
1470-PSXNM,True,Yes
1213-NGCUN,True,No
2498-XLDZR,True,No
9866-OCCKE,True,Yes
5338-YHWYT,True,No
7718-UPSKJ,True,No
8731-WBBMB,True,No
1448-CYWKC,True,Yes
7901-IIDQV,True,Yes
2690-DVRVK,True,No
5688-KZTSN,True,No
1270-XKUCC,True,No
0334-ZFJSR,True,Yes
2894-QOJRX,False,No phone service
5747-PMBSQ,True,No
5583-EJXRD,False,No phone service
4565-EVZMJ,True,No
3143-JQEGI,True,No
6386-SZZKH,True,Yes
3327-YBAKM,True,No
9441-QHEVC,True,No
6705-LNMDD,True,No
2580-ASVVY,False,No phone service
3370-GQEAL,True,Yes
5032-USPKF,True,Yes
2982-IHMFT,True,Yes
3521-SYVOR,True,No
4254-QPEDE,False,No phone service
6283-GITPX,True,No
9526-JAWYF,True,No
0771-CHWSK,True,Yes
9788-HNGUT,True,Yes
9495-REDIY,False,No phone service
5375-XLDOF,True,Yes
1172-VIYBP,True,Yes
5649-VUKMC,True,No
6559-PDZLR,True,No
8992-OBVDG,True,No
4273-MBHYA,True,No
4724-WXVWF,True,Yes
5701-GUXDC,False,No phone service
1460-UZPRJ,True,No
6082-GLJIX,True,No
5143-EGQFK,False,No phone service
4919-IKATY,True,Yes
2495-TTHBQ,True,No
0485-ZBSLN,True,Yes
3810-PJUHR,True,Yes
9050-QLROH,True,Yes
0847-HGRML,True,No
8232-CTLKO,True,No
9227-YBAXE,True,Yes
6168-WFVVF,True,No
9860-LISIZ,True,No
0112-QAWRZ,True,Yes
0877-SDMBN,True,Yes
2786-GCDPI,True,Yes
4043-MKDTV,True,No
8065-YKXKD,True,Yes
9637-EIHEQ,True,No
9229-RQABD,True,Yes
8313-KTIHG,True,No
5320-BRKGK,True,Yes
6284-KMNUF,True,Yes
9689-PTNPG,True,No
9465-RWMXL,True,Yes
6229-UOLQL,False,No phone service
2362-IBOOY,True,Yes
3137-LUPIX,True,Yes
0843-WTBXE,True,Yes
6143-JQKEA,True,No
8676-OOQEJ,False,No phone service
5515-IDEJJ,True,No
9701-CDXHR,True,No
7450-NWRTR,True,Yes
8124-NZVGJ,False,No phone service
2162-FRZAA,False,No phone service
5376-DEQCP,True,No
5118-MUEYH,True,Yes
9095-HFAFX,True,No
5627-TVBPP,True,No
2379-ENZGV,True,No
3936-QQFLL,True,No
2589-AYCRP,True,No
4067-HLYQI,True,No
5124-EOGYE,True,No
5057-RKGLH,True,No
0292-WEGCH,True,Yes
8910-ICHIU,True,No
4097-YODCF,True,Yes
9715-WZCLW,True,Yes
9786-YWNHU,True,No
6407-GSJNL,True,Yes
6005-OBZPH,True,Yes
4049-ZPALD,True,No
7932-WPTDS,False,No phone service
3733-UOCWF,True,Yes
6833-JMZYP,True,No
2722-VOJQL,True,Yes
1310-QRITU,True,Yes
8961-QDZZJ,True,No
9715-SBVSU,True,No
8490-BXHEO,True,Yes
7173-TETGO,True,Yes
7929-SKFGK,True,Yes
2300-RQGOI,True,No
3563-SVYLG,True,No
5228-EXCET,True,No
6435-VWCCY,True,Yes
4998-IKFSE,True,Yes
8630-QSGXK,True,Yes
2455-USLMV,True,Yes
7394-FKDNK,True,No
9488-FVZCC,True,Yes
6331-LWDTQ,True,Yes
5995-WWKKG,True,No
1597-FZREH,True,No
7879-CGSFV,True,No
9921-EZKBY,True,Yes
7432-FFVAR,True,No
7246-ZGQDF,True,No
7000-WCEVQ,True,Yes
0727-IWKVK,True,No
5959-BELXA,True,Yes
4456-RHSNB,True,No
3512-IZIKN,True,Yes
2481-SBOYW,True,Yes
7109-MFBYV,True,No
1833-TCXKK,True,Yes
1832-PEUTS,True,Yes
6141-OOXUQ,True,No
8660-BUETV,True,No
0580-PIQHM,True,Yes
5696-CEIQJ,True,No
7503-ZGUZJ,True,Yes
1696-HXOWK,True,Yes
3026-ATZYV,True,No
4012-YCFAI,True,No
2506-TNFCO,True,No
9970-QBCDA,True,No
8718-PTMEZ,False,No phone service
9496-IVVRP,True,No
2207-OBZNX,True,No
2657-VPXTA,True,No
6551-VLJMV,True,No
1221-GHZEP,True,No
9289-LBQVU,True,Yes
6142-VSJQO,True,No
3458-IDMFK,True,No
6933-FHBZC,True,No
0221-NAUXK,True,No
9770-KXGQU,True,Yes
6437-UKHMV,True,No
6538-POCHL,True,No
6726-NNFWD,True,No
3002-WQZWT,True,Yes
4277-UDIEF,True,Yes
1208-NBVFH,True,No
4912-PIGUY,True,Yes
1114-CENIM,True,Yes
6060-DRTNL,True,No
2725-TTRIQ,True,Yes
3374-TTZTK,True,No
8990-ZXLSU,True,No
2275-RBYQS,True,No
8473-VUVJN,True,Yes
6289-CPNLD,True,No
5536-SLHPM,True,Yes
4419-UJMUS,True,Yes
7794-JASDG,True,No
7609-YBPXG,True,Yes
5519-TEEUH,True,No
7856-GANIL,True,Yes
0804-XBFBV,False,No phone service
2676-OXPPQ,True,No
3703-TTEPD,True,No
2799-TSLAG,True,Yes
0196-VULGZ,True,Yes
8837-VVWLQ,True,No
2696-NARTR,True,No
2208-NKVVH,True,Yes
7614-QVWQL,False,No phone service
1976-CFOCS,True,No
4631-OACRM,True,No
7139-JZFVG,True,No
4987-GQWPO,False,No phone service
3755-JBMNH,True,No
1757-TCATG,True,No
6345-ULYRW,True,Yes
4776-XSKYQ,False,No phone service
8048-DSDFQ,True,No
5753-QQWPW,True,No
6010-DDPPW,True,Yes
1809-DMJHQ,True,No
6693-FRIRW,True,No
6586-MYGKD,True,Yes
3173-NVMPX,True,Yes
0248-PGHBZ,True,No
0623-GDISB,True,No
2892-GESUL,True,No
6923-EFPNL,True,Yes
7472-EQOAV,True,No
9574-RKJIF,True,Yes
2043-WVTQJ,True,No
8034-RYTVV,True,Yes
3863-QSTYI,True,No
2619-WFQWU,True,No
5044-LRQAQ,True,No
1716-LSAMB,True,No
1333-PBMXB,True,Yes
6546-OPBBH,True,Yes
5985-BEHZK,True,Yes
9127-QRZMH,True,No
5919-VCZYM,True,No
9644-KVCNC,True,Yes
2137-DQMEV,False,No phone service
8174-LNWMW,True,No
9279-CJEOJ,True,Yes
7964-VEXDG,True,Yes
2404-JIBFC,True,Yes
0778-NELLA,False,No phone service
8029-XYPWT,True,Yes
4614-NUVZD,True,No
4632-PAOYU,True,No
3803-KMQFW,True,No
6804-GDMOI,True,Yes
2990-OGYTD,True,Yes
6646-JPPHA,True,No
9572-MTILT,True,Yes
7658-UYUQS,True,No
7880-XSOJX,False,No phone service
9611-CTWIH,True,No
4589-IUAJB,True,Yes
0329-GTIAJ,True,No
8746-BFOAJ,True,No
8457-XIGKN,True,No
6072-NUQCB,True,No
6629-CZTTH,True,No
8838-GPHZP,True,No
8750-QWZAJ,True,No
5364-EVNIB,True,No
6918-UMQCG,True,No
0675-NCDYU,True,Yes
6339-DKLMK,False,No phone service
1346-PJWTK,True,No
5088-QZLRL,True,No
8023-QHAIO,True,Yes
4397-FRLTA,True,No
3057-VJJQE,True,Yes
5087-SUURX,False,No phone service
2302-OUZXB,True,Yes
8133-ANHHJ,True,Yes
2270-CHBFN,True,Yes
0013-EXCHZ,True,No
5982-FPVQN,True,Yes
9107-UKCKY,True,Yes
4654-ULTTN,True,Yes
5550-VFRLC,True,No
5546-BYZSM,True,No
1492-KGETH,True,Yes
4929-BSTRX,True,No
4163-HFTUK,True,No
8215-NGSPE,True,No
2225-ZRGSG,True,Yes
8859-YSTWS,True,No
5271-YNWVR,True,Yes
7601-DHFWZ,True,Yes
2657-ALMWY,True,No
6330-JKLPC,True,Yes
4667-OHGKG,True,No
1998-VHJHK,True,No
1707-HABPF,True,No
1660-HSOOQ,True,No
7253-UVNDW,True,No
0487-VVUVK,True,No
7228-OMTPN,True,No
5063-IUOKK,True,No
4508-OEBEY,True,No
0027-KWYKW,True,Yes
2308-STERM,True,No
5982-XMDEX,True,Yes
6284-AHOOQ,True,Yes
6051-PTVNS,True,No
2344-JMOGN,True,No
3799-ISUZQ,True,No
2877-VDUER,False,No phone service
9152-AMKAK,True,No
1794-HBQTJ,True,No
9432-VOFYX,True,No
8049-WJCLQ,True,No
6586-PSJOX,True,No
2460-FPSYH,False,No phone service
9705-ZJBCG,True,No
4818-DRBQT,True,Yes
1320-HTRDR,True,Yes
6847-KJLTS,True,Yes
9670-BPNXF,True,No
3913-FCUUW,True,Yes
3301-VKTGC,True,Yes
1493-AMTIE,True,No
9555-SAHUZ,True,No
0816-TSPHQ,True,No
9932-WBWIK,True,No
4619-EVPHY,True,No
5286-YHCVC,True,Yes
6424-ELEYH,True,Yes
4391-RESHN,True,Yes
9115-YQHGA,True,No
4462-CYWMH,True,Yes
8963-MQVYN,True,No
2458-EOMRE,True,No
9334-GWGOW,True,Yes
6821-BUXUX,True,Yes
5028-HTLJB,True,No
9801-GDWGV,True,Yes
6542-LWGXJ,False,No phone service
5567-GZKQY,True,No
1222-LRYKO,True,Yes
2320-JRSDE,True,No
2087-QAREY,True,No
0601-WZHJF,False,No phone service
4423-JWZJN,True,Yes
5143-WMWOG,True,No
6490-FGZAT,True,No
5393-RXQSZ,True,No
7452-FOLON,True,Yes
2320-TZRRH,True,No
0231-LXVAP,True,No
9444-JTXHZ,True,No
4942-VZZOM,True,Yes
5510-BOIUJ,True,No
7502-BNYGS,True,No
4291-HYEBC,False,No phone service
6147-CBCRA,True,No
6047-SUHPR,True,No
4471-KXAUH,True,Yes
9752-ZNQUT,True,No
7638-QVMVY,True,No
1576-PFZIW,True,No
5666-MBJPT,True,Yes
7312-XSBAT,True,No
3096-GKWEB,True,Yes
2371-JQHZZ,True,Yes
0674-GCDXG,True,Yes
1121-QSIVB,True,Yes
4396-KLSEH,True,No
3244-DCJWY,True,No
2824-MYYBN,True,Yes
0875-CABNR,True,No
6345-HOVES,False,No phone service
8318-LCNBW,False,No phone service
6469-QJKZW,True,No
0147-ESWWR,True,Yes
1217-VASWC,True,No
7812-FZHPE,True,Yes
6370-ZVHDV,True,Yes
5915-DGNVC,True,Yes
6260-XLACS,True,No
3566-CAAYU,False,No phone service
4983-CCWMC,True,No
9103-CXVOK,True,No
2896-TBNBE,True,No
4797-AXPXK,True,No
5229-PRWKT,True,Yes
6982-UQZLY,True,No
2522-WLNSF,True,No
3841-CONLJ,False,No phone service
5057-LCOUI,False,No phone service
0193-ESZXP,True,No
4475-NVTLU,True,No
4369-HTUIF,True,No
9386-LDCZR,True,No
9585-KKMFD,True,No
5399-ZIMKF,True,No
0336-KXKFK,False,No phone service
5619-XZZKR,True,No
3948-FVVRP,True,No
5327-XOKKY,True,Yes
0983-TATYJ,True,No
1813-JYWTO,True,Yes
0156-FVPTA,True,No
1984-FCOWB,True,Yes
0654-HMSHN,True,Yes
6719-OXYBR,True,No
3312-ZWLGF,True,Yes
6476-YHMGA,True,No
5287-QWLKY,True,Yes
0795-XCCTE,True,Yes
0168-XZKBB,True,Yes
3785-NRHYR,True,No
5196-SGOAK,True,No
4537-DKTAL,True,No
7072-MBHEV,True,Yes
5602-BVFMK,True,No
6297-NOOPG,True,Yes
1891-UAWWU,True,Yes
8204-TIFGJ,True,No
8050-DVOJX,True,Yes
6108-OQZDQ,True,Yes
0363-QJVFX,True,Yes
8903-XEBGX,True,No
8169-SAEJD,False,No phone service
9840-DVNDC,True,No
1089-XZWHH,True,No
2325-WINES,True,Yes
6064-ZATLR,True,No
3096-JRDSO,True,Yes
7824-PANSQ,True,Yes
8042-JVNFH,True,No
9648-BCHKM,True,Yes
2888-ADFAO,True,No
8707-HOEDG,True,Yes
3374-LXDEV,True,Yes
4072-IPYLT,True,No
7167-PCEYD,True,No
4936-YPJNK,True,No
1580-BMCMR,True,No
4817-KEQSP,True,No
6408-WHTEF,True,Yes
9251-AWQGT,True,No
8749-CLJXC,True,No
7989-VCQOH,True,No
5049-GLYVG,True,No
4199-QHJNM,True,Yes
8882-TLVRW,False,No phone service
5883-GTGVD,True,Yes
5135-GRQJV,True,Yes
2384-OVPSA,True,No
1371-WEPDS,True,No
3580-GICBM,True,Yes
4817-QRJSX,True,Yes
9730-DRTMJ,True,Yes
4686-UXDML,True,Yes
3349-ANQNH,True,Yes
2398-YPMUR,True,No
0932-YIXYU,True,No
7480-SPLEF,True,Yes
7636-XUHWW,True,No
1431-CYWMH,True,No
5937-EORGB,True,Yes
6349-JDHQP,True,No
5539-HIVAK,True,Yes
5847-MXBEO,True,No
9985-MWVIX,True,No
4583-PARNH,True,No
1116-FRYVH,False,No phone service
1421-HCERK,True,Yes
9633-XQABV,True,No
0716-BQNDX,True,Yes
1265-XTECC,True,Yes
1183-CANVH,True,No
1972-XMUWV,True,No
8679-LZBMD,True,No
3407-JMJQQ,True,Yes
6252-DFGTK,True,Yes
1539-LNKHM,True,No
8645-KOMJQ,True,Yes
0289-IVARM,True,No
9761-XUJWD,True,No
4057-FKCZK,True,Yes
4291-TPNFG,True,Yes
6087-YPWHO,True,Yes
3090-QFUVD,True,No
2237-ZFSMY,True,No
1722-LDZJS,True,No
1818-ESQMW,True,No
4871-JTKJF,True,No
1415-YFWLT,True,No
7401-RUBNK,True,No
0506-YLVKJ,True,No
8661-BOYNW,True,Yes
6711-VTNRE,True,No
4815-GBTCD,False,No phone service
2805-AUFQN,True,No
0980-PVMRC,False,No phone service
7233-DRTRF,True,Yes
3500-RMZLT,True,No
3873-NFTGI,True,Yes
1162-ECVII,True,Yes
7048-GXDAY,True,Yes
8571-ZCMCX,False,No phone service
1169-WCVAK,True,Yes
4548-SDBKE,True,Yes
8066-POXGX,False,No phone service
7129-CAKJW,True,Yes
8695-ARGXZ,True,Yes
3570-YUEKJ,True,No
4143-OOBWZ,True,Yes
1555-HAPSU,True,Yes
1697-NVVGY,True,No
7854-EKTJL,True,No
8464-EETCQ,True,No
2419-FSORS,True,Yes
8132-YPVBX,True,No
9102-IAYHT,True,Yes
6754-LZUKA,True,Yes
3422-LYEPQ,True,No
8099-MZPUJ,True,Yes
0787-LHDYT,True,No
2642-DTVCO,True,Yes
0374-IOEGQ,True,No
4361-JEIVL,True,No
3197-NNYNB,True,Yes
3396-DKDEL,True,Yes
1752-OZXFY,True,No
9066-QRSDU,True,Yes
9112-WSNPU,True,No
9867-NNXLC,True,No
5321-NTRKC,True,Yes
1363-TXLSL,True,No
9507-EXLTT,True,No
3161-GETRM,True,Yes
0402-OAMEN,True,Yes
6933-VLYFX,False,No phone service
6754-WKSHP,True,Yes
9846-GKXAS,True,No
6017-PPLPX,True,No
4976-LNFVV,False,No phone service
5055-MGMGF,True,Yes
4641-FROLU,True,No
2862-JVEOY,True,No
2969-QWUBZ,False,No phone service
9822-BIIGN,True,Yes
2077-MPJQO,True,Yes
1534-OULXE,True,No
7136-RVDTZ,False,No phone service
2971-SGAFL,True,Yes
1480-IVEVR,True,Yes
2905-KFQUV,True,No
4581-SSPWD,True,Yes
3370-HXOPH,True,Yes
9391-YZEJW,True,Yes
9958-MEKUC,True,Yes
0281-CNTZX,True,No
6927-WTFIV,True,No
4118-CEVPF,True,Yes
3398-ZOUAA,True,No
9114-VEPUF,True,Yes
7876-BEUTG,True,Yes
2338-BQEZT,True,No
9873-MNDKV,True,No
0378-NHQXU,True,Yes
8241-JUIQO,True,No
2194-IIQOF,True,Yes
4512-ZUIYL,True,No
9631-RXVJM,True,No
9584-EXCDZ,True,No
7969-AULMZ,True,Yes
5093-FEGLU,True,No
2621-UDNLU,True,No
7526-IVLYU,True,No
2428-HYUNX,True,No
9214-EKVXR,True,No
3410-MHHUM,True,Yes
0568-ONFPC,True,Yes
0733-VUNUW,True,Yes
4550-EVXNY,True,No
2122-YWVYA,True,No
2968-SSGAA,True,Yes
2296-DKZFP,True,No
4844-JJWUY,True,No
6777-TGHTM,True,Yes
8909-BOLNL,True,No
6603-YRDCJ,True,No
3538-WZPHD,False,No phone service
3229-USWAR,True,No
2138-VFAPZ,True,No
6131-JLWZM,True,No
4785-QRJHC,False,No phone service
0269-XFESX,True,Yes
1709-EJDOX,True,No
4316-XCSLJ,True,No
8610-WFCJF,True,Yes
9693-XMUOB,False,No phone service
0383-CLDDA,True,Yes
4905-JEFDW,False,No phone service
2709-UQGNP,True,No
3549-ZTMNH,True,Yes
7881-INRLC,True,Yes
8033-ATFAS,True,No
1635-NZATJ,True,Yes
0562-HKHML,True,Yes
8277-RVRSV,True,Yes
9943-VSZUV,True,Yes
0117-LFRMW,False,No phone service
6172-FECYY,True,Yes
7054-ENNGU,True,No
1455-HFBXA,True,Yes
9402-CXWPL,True,Yes
1628-BIZYP,True,No
1965-AKTSX,True,Yes
0082-LDZUE,True,No
4786-UKSNZ,True,No
5343-SGUBI,True,Yes
0856-NAOES,True,No
1976-AZZPJ,False,No phone service
7248-VZQLC,True,Yes
6156-UZDLF,True,No
3099-OONVS,True,No
9500-WBGRP,True,No
5183-KLYEM,True,Yes
5144-PQCDZ,True,No
8514-VZHEB,True,No
6625-IUTTT,True,No
9355-NPPFS,True,No
0068-FIGTF,True,No
